valeur_fonciere,code_postal,code_departement,code_commune,code_type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain
"640000,00",78730.0,78,537,1.0,86.0,4.0,723.0
"640000,00",78730.0,78,537,4.0,390.0,0.0,723.0
"435000,00",78260.0,78,5,1.0,107.0,3.0,410.0
"358350,00",78440.0,78,267,1.0,145.0,5.0,595.0
"781900,00",78500.0,78,586,1.0,120.0,6.0,357.0
"479150,00",78670.0,78,672,1.0,234.0,8.0,500.0
"479150,00",78670.0,78,672,1.0,234.0,8.0,503.0
"215000,00",78780.0,78,382,1.0,53.0,3.0,76.0
"265000,00",78200.0,78,354,1.0,93.0,5.0,383.0
"325000,00",78200.0,78,118,4.0,89.0,0.0,554.0
"325000,00",78200.0,78,118,2.0,52.0,3.0,554.0
"500000,00",78470.0,78,575,1.0,115.0,4.0,980.0
"305000,00",78570.0,78,138,1.0,77.0,4.0,163.0
"385000,00",78610.0,78,562,1.0,91.0,5.0,318.0
"420000,00",78470.0,78,575,1.0,80.0,3.0,554.0
"550000,00",78360.0,78,418,1.0,120.0,4.0,278.0
"220000,00",78130.0,78,440,1.0,75.0,4.0,304.0
"1200000,00",78600.0,78,358,1.0,110.0,5.0,314.0
"215000,00",78990.0,78,208,1.0,32.0,3.0,355.0
"572000,00",78460.0,78,160,3.0,0.0,0.0,350.0
"572000,00",78460.0,78,160,2.0,45.0,2.0,350.0
"572000,00",78460.0,78,160,2.0,72.0,3.0,350.0
"745000,00",78700.0,78,172,3.0,0.0,0.0,400.0
"745000,00",78700.0,78,172,1.0,178.0,5.0,400.0
"310000,00",78130.0,78,440,1.0,100.0,5.0,466.0
"820000,00",78400.0,78,146,1.0,123.0,5.0,86.0
"399750,00",78260.0,78,5,1.0,98.0,5.0,403.0
"593700,00",78800.0,78,311,1.0,96.0,5.0,493.0
"1454000,00",78390.0,78,73,1.0,125.0,10.0,750.0
"1454000,00",78390.0,78,73,4.0,106.0,0.0,750.0
"305000,00",78700.0,78,172,1.0,70.0,3.0,155.0
"210000,00",78840.0,78,255,1.0,84.0,4.0,534.0
"100000,00",78670.0,78,384,3.0,0.0,0.0,63.0
"424140,00",78890.0,78,265,1.0,120.0,6.0,439.0
"424140,00",78890.0,78,265,3.0,0.0,0.0,439.0
"325000,00",78990.0,78,208,1.0,86.0,4.0,266.0
"385000,00",78570.0,78,15,1.0,89.0,5.0,92.0
"165000,00",78270.0,78,89,3.0,0.0,0.0,620.0
"165000,00",78270.0,78,89,1.0,102.0,4.0,620.0
"380140,00",78700.0,78,172,1.0,95.0,5.0,327.0
"690500,00",78460.0,78,160,1.0,158.0,6.0,695.0
"150000,00",78730.0,78,537,3.0,0.0,0.0,245.0
"150000,00",78730.0,78,537,1.0,166.0,4.0,245.0
"52500,00",78730.0,78,537,1.0,73.0,4.0,95.0
"223200,00",78270.0,78,276,1.0,49.0,3.0,790.0
"223200,00",78270.0,78,276,1.0,49.0,3.0,90.0
"223200,00",78270.0,78,276,1.0,49.0,3.0,1115.0
"565000,00",78800.0,78,311,1.0,99.0,4.0,195.0
"794640,00",78570.0,78,15,1.0,159.0,5.0,500.0
"794640,00",78570.0,78,15,1.0,159.0,5.0,444.0
"364550,00",78700.0,78,172,1.0,79.0,4.0,250.0
"1595000,00",78125.0,78,209,2.0,35.0,2.0,1562.0
"1595000,00",78125.0,78,209,2.0,22.0,1.0,1562.0
"1595000,00",78125.0,78,209,2.0,23.0,1.0,1562.0
"1595000,00",78125.0,78,209,2.0,34.0,2.0,1562.0
"1595000,00",78125.0,78,209,2.0,31.0,2.0,1562.0
"1595000,00",78125.0,78,209,2.0,32.0,2.0,1562.0
"1595000,00",78125.0,78,209,2.0,38.0,2.0,1562.0
"1595000,00",78125.0,78,209,4.0,100.0,0.0,1562.0
"1595000,00",78125.0,78,209,4.0,603.0,0.0,1562.0
"1,00",78390.0,78,73,4.0,0.0,0.0,930.0
"312000,00",78310.0,78,383,3.0,0.0,0.0,136.0
"312000,00",78310.0,78,383,1.0,89.0,4.0,136.0
"336857,00",78550.0,78,310,1.0,105.0,5.0,543.0
"388850,00",78310.0,78,383,3.0,0.0,0.0,351.0
"388850,00",78310.0,78,383,1.0,126.0,6.0,351.0
"321000,00",78310.0,78,383,1.0,81.0,4.0,104.0
"476500,00",78540.0,78,643,1.0,121.0,5.0,411.0
"499900,00",78390.0,78,73,1.0,88.0,3.0,442.0
"2745238,00",78125.0,78,209,4.0,25.0,0.0,500.0
"2745238,00",78125.0,78,209,1.0,35.0,2.0,4377.0
"2745238,00",78125.0,78,209,1.0,70.0,4.0,4377.0
"2745238,00",78125.0,78,209,3.0,0.0,0.0,4377.0
"2745238,00",78125.0,78,209,4.0,25.0,0.0,4377.0
"2745238,00",78125.0,78,209,1.0,300.0,10.0,4377.0
"2745238,00",78125.0,78,209,1.0,90.0,3.0,4377.0
"2745238,00",78125.0,78,209,1.0,90.0,3.0,500.0
"2745238,00",78125.0,78,209,3.0,0.0,0.0,500.0
"2745238,00",78125.0,78,209,1.0,300.0,10.0,500.0
"2745238,00",78125.0,78,209,1.0,35.0,2.0,500.0
"2745238,00",78125.0,78,209,1.0,70.0,4.0,500.0
"572000,00",78490.0,78,84,1.0,160.0,5.0,427.0
"572000,00",78490.0,78,84,3.0,0.0,0.0,427.0
"473775,00",78270.0,78,437,3.0,0.0,0.0,500.0
"473775,00",78270.0,78,437,1.0,203.0,6.0,500.0
"473775,00",78270.0,78,437,3.0,0.0,0.0,992.0
"473775,00",78270.0,78,437,1.0,203.0,6.0,992.0
"4134252,00",78230.0,78,481,4.0,3067.0,0.0,5683.0
"4134252,00",78230.0,78,481,4.0,4317.0,0.0,5683.0
"4134252,00",78230.0,78,481,3.0,0.0,0.0,9334.0
"4134252,00",78230.0,78,481,1.0,79.0,3.0,9334.0
"734100,00",78860.0,78,571,1.0,116.0,5.0,551.0
"170000,00",78570.0,78,138,3.0,0.0,0.0,459.0
"358000,00",78210.0,78,545,1.0,65.0,4.0,367.0
"358000,00",78210.0,78,545,3.0,0.0,0.0,367.0
"704866,00",78630.0,78,431,1.0,131.0,5.0,299.0
"704866,00",78630.0,78,431,4.0,31.0,0.0,299.0
"1569000,00",78150.0,78,158,1.0,129.0,6.0,250.0
"728900,00",78420.0,78,124,1.0,127.0,6.0,500.0
"667500,00",78800.0,78,311,1.0,125.0,5.0,412.0
"2900800,00",78110.0,78,650,3.0,0.0,0.0,133.0
"2900800,00",78110.0,78,650,1.0,220.0,5.0,1564.0
"2900800,00",78110.0,78,650,3.0,0.0,0.0,1564.0
"2900800,00",78110.0,78,650,1.0,220.0,5.0,133.0
"800000,00",78600.0,78,358,1.0,90.0,5.0,534.0
"800000,00",78600.0,78,358,3.0,0.0,0.0,534.0
"200000,00",78490.0,78,84,1.0,53.0,3.0,420.0
"1160000,00",78230.0,78,481,1.0,178.0,6.0,558.0
"378495,00",78440.0,78,536,3.0,0.0,0.0,500.0
"378495,00",78440.0,78,536,1.0,116.0,5.0,631.0
"378495,00",78440.0,78,536,3.0,0.0,0.0,631.0
"378495,00",78440.0,78,536,1.0,116.0,5.0,500.0
"219925,00",78310.0,78,383,1.0,89.0,4.0,79.0
"690000,00",78500.0,78,586,1.0,69.0,3.0,210.0
"590050,00",78370.0,78,490,1.0,138.0,5.0,255.0
"590050,00",78370.0,78,490,1.0,138.0,5.0,500.0
"944650,00",78430.0,78,350,1.0,259.0,8.0,1869.0
"359000,00",78360.0,78,418,1.0,98.0,5.0,169.0
"2580000,00",78530.0,78,117,4.0,1771.0,0.0,4001.0
"349000,00",78920.0,78,206,1.0,84.0,4.0,429.0
"706034,00",78870.0,78,43,1.0,109.0,5.0,310.0
"326000,00",78125.0,78,209,1.0,110.0,5.0,144.0
"1053500,00",78220.0,78,686,1.0,63.0,1.0,396.0
"551950,00",78860.0,78,571,1.0,126.0,4.0,111.0
"210000,00",78520.0,78,335,3.0,0.0,0.0,405.0
"210000,00",78520.0,78,335,1.0,63.0,4.0,405.0
"310000,00",78360.0,78,418,1.0,80.0,4.0,88.0
"530000,00",78420.0,78,124,3.0,0.0,0.0,434.0
"530000,00",78420.0,78,124,1.0,95.0,3.0,434.0
"328500,00",78610.0,78,486,1.0,105.0,5.0,541.0
"353000,00",78660.0,78,506,1.0,105.0,5.0,217.0
"1485000,00",78290.0,78,190,1.0,244.0,7.0,746.0
"397000,00",78800.0,78,311,3.0,0.0,0.0,374.0
"397000,00",78800.0,78,311,1.0,97.0,4.0,374.0
"366110,00",78990.0,78,208,1.0,108.0,5.0,147.0
"660000,00",78670.0,78,672,1.0,130.0,7.0,504.0
"660000,00",78670.0,78,672,3.0,0.0,0.0,504.0
"310000,00",78320.0,78,644,1.0,78.0,4.0,425.0
"402000,00",78320.0,78,397,1.0,86.0,4.0,337.0
"376500,00",78370.0,78,490,1.0,89.0,4.0,241.0
"710000,00",78270.0,78,68,1.0,200.0,5.0,5000.0
"710000,00",78270.0,78,68,1.0,200.0,5.0,797.0
"710000,00",78270.0,78,68,3.0,0.0,0.0,5000.0
"710000,00",78270.0,78,68,3.0,0.0,0.0,797.0
"330240,00",78125.0,78,464,3.0,0.0,0.0,276.0
"330240,00",78125.0,78,464,1.0,100.0,4.0,276.0
"450000,00",78310.0,78,168,4.0,261.0,0.0,1061.0
"303000,00",78370.0,78,490,3.0,0.0,0.0,105.0
"303000,00",78370.0,78,490,1.0,79.0,4.0,105.0
"300000,00",78680.0,78,217,1.0,71.0,3.0,473.0
"416500,00",78990.0,78,208,1.0,110.0,5.0,151.0
"1090000,00",78120.0,78,517,1.0,46.0,2.0,256.0
"1090000,00",78120.0,78,517,3.0,0.0,0.0,256.0
"1090000,00",78120.0,78,517,1.0,197.0,8.0,256.0
"1090000,00",78120.0,78,517,4.0,51.0,0.0,256.0
"491000,00",78450.0,78,674,3.0,0.0,0.0,382.0
"491000,00",78450.0,78,674,1.0,123.0,7.0,382.0
"300000,00",78500.0,78,586,1.0,81.0,4.0,242.0
"300000,00",78500.0,78,586,3.0,0.0,0.0,242.0
"259700,00",78630.0,78,431,1.0,117.0,6.0,123.0
"258000,00",78130.0,78,440,1.0,56.0,5.0,811.0
"258000,00",78130.0,78,440,3.0,0.0,0.0,811.0
"750600,00",78810.0,78,233,3.0,0.0,0.0,1336.0
"750600,00",78810.0,78,233,1.0,122.0,7.0,1336.0
"1590000,00",78000.0,78,646,4.0,40.0,0.0,274.0
"1590000,00",78000.0,78,646,4.0,155.0,0.0,274.0
"1590000,00",78000.0,78,646,4.0,120.0,0.0,274.0
"1210000,00",78580.0,78,380,3.0,0.0,0.0,500.0
"1210000,00",78580.0,78,380,1.0,209.0,7.0,2735.0
"1210000,00",78580.0,78,380,3.0,0.0,0.0,2735.0
"1210000,00",78580.0,78,380,1.0,209.0,7.0,500.0
"699000,00",78300.0,78,498,1.0,148.0,5.0,417.0
"699000,00",78300.0,78,498,3.0,0.0,0.0,417.0
"257000,00",78940.0,78,513,3.0,0.0,0.0,182.0
"257000,00",78940.0,78,513,2.0,77.0,4.0,182.0
"295000,00",78120.0,78,517,1.0,83.0,4.0,208.0
"255000,00",78650.0,78,62,1.0,60.0,3.0,120.0
"364090,00",78510.0,78,624,1.0,72.0,4.0,256.0
"130000,00",78830.0,78,87,4.0,177.0,0.0,500.0
"485000,00",78250.0,78,401,1.0,210.0,10.0,536.0
"484000,00",78470.0,78,575,1.0,87.0,5.0,479.0
"500000,00",78390.0,78,73,1.0,80.0,4.0,414.0
"158000,00",78970.0,78,402,1.0,54.0,3.0,21.0
"245000,00",78130.0,78,440,1.0,89.0,4.0,382.0
"1600600,00",78110.0,78,650,1.0,200.0,6.0,109.0
"1600600,00",78110.0,78,650,1.0,200.0,6.0,891.0
"1600600,00",78110.0,78,650,3.0,0.0,0.0,109.0
"1600600,00",78110.0,78,650,3.0,0.0,0.0,891.0
"352020,00",78450.0,78,674,1.0,115.0,5.0,113.0
"268750,00",78660.0,78,3,1.0,104.0,4.0,900.0
"268750,00",78660.0,78,3,1.0,104.0,4.0,525.0
"360000,00",78450.0,78,674,1.0,80.0,6.0,240.0
"360000,00",78450.0,78,674,3.0,0.0,0.0,240.0
"620000,00",78720.0,78,125,1.0,120.0,4.0,800.0
"620000,00",78720.0,78,125,1.0,120.0,4.0,502.0
"285350,00",78410.0,78,29,1.0,65.0,3.0,326.0
"285350,00",78410.0,78,29,3.0,0.0,0.0,326.0
"465500,00",78180.0,78,423,1.0,107.0,5.0,178.0
"448600,00",78610.0,78,30,1.0,99.0,5.0,651.0
"350000,00",78955.0,78,123,1.0,89.0,5.0,183.0
"562000,00",78780.0,78,382,1.0,137.0,6.0,500.0
"562000,00",78780.0,78,382,1.0,137.0,6.0,249.0
"40787,00",78310.0,78,383,3.0,0.0,0.0,398.0
"40787,00",78310.0,78,383,1.0,36.0,2.0,398.0
"543000,00",78150.0,78,158,1.0,50.0,2.0,115.0
"400000,00",78510.0,78,624,1.0,82.0,3.0,123.0
"400000,00",78510.0,78,624,3.0,0.0,0.0,123.0
"771400,00",78630.0,78,466,1.0,157.0,6.0,452.0
"2900,00",78320.0,78,397,1.0,47.0,3.0,563.0
"715000,00",78360.0,78,418,1.0,106.0,5.0,163.0
"323000,00",78920.0,78,206,1.0,90.0,4.0,301.0
"1250000,00",78110.0,78,650,1.0,160.0,5.0,874.0
"1250000,00",78110.0,78,650,3.0,0.0,0.0,874.0
"320000,00",78980.0,78,444,1.0,130.0,6.0,500.0
"234500,00",78200.0,78,354,1.0,92.0,5.0,290.0
"180000,00",78520.0,78,335,1.0,50.0,2.0,322.0
"446700,00",78410.0,78,90,1.0,105.0,5.0,708.0
"422000,00",78540.0,78,643,1.0,64.0,3.0,306.0
"422000,00",78540.0,78,643,3.0,0.0,0.0,306.0
"600000,00",78630.0,78,466,1.0,131.0,5.0,669.0
"1214100,00",78670.0,78,672,3.0,0.0,0.0,500.0
"1214100,00",78670.0,78,672,1.0,220.0,8.0,500.0
"1214100,00",78670.0,78,672,3.0,0.0,0.0,717.0
"1214100,00",78670.0,78,672,1.0,220.0,8.0,717.0
"490240,00",78955.0,78,123,1.0,80.0,3.0,452.0
"712963,00",78330.0,78,242,1.0,161.0,6.0,517.0
"370000,00",78970.0,78,402,1.0,129.0,5.0,158.0
"190000,00",78820.0,78,327,3.0,0.0,0.0,191.0
"190000,00",78820.0,78,327,1.0,60.0,3.0,120.0
"190000,00",78820.0,78,327,3.0,0.0,0.0,120.0
"2306800,00",78600.0,78,358,1.0,150.0,6.0,518.0
"837950,00",78470.0,78,575,1.0,170.0,5.0,829.0
"437500,00",78500.0,78,586,1.0,95.0,5.0,225.0
"580000,00",78250.0,78,401,2.0,33.0,2.0,78.0
"580000,00",78250.0,78,401,2.0,50.0,3.0,78.0
"580000,00",78250.0,78,401,2.0,53.0,3.0,78.0
"580000,00",78250.0,78,401,4.0,90.0,0.0,78.0
"304000,00",78690.0,78,220,1.0,122.0,5.0,460.0
"285000,00",78630.0,78,466,3.0,0.0,0.0,481.0
"285000,00",78630.0,78,466,1.0,100.0,4.0,481.0
"730200,00",78120.0,78,517,1.0,160.0,5.0,536.0
"730200,00",78120.0,78,517,1.0,160.0,5.0,600.0
"345000,00",78200.0,78,361,1.0,162.0,6.0,266.0
"236842,00",78990.0,78,208,1.0,122.0,6.0,651.0
"255000,00",78690.0,78,220,1.0,54.0,3.0,445.0
"568000,00",78540.0,78,643,1.0,177.0,3.0,475.0
"423000,00",78460.0,78,160,1.0,91.0,5.0,788.0
"403100,00",78690.0,78,220,1.0,120.0,7.0,520.0
"1165000,00",78200.0,78,597,3.0,0.0,0.0,650.0
"1165000,00",78200.0,78,597,1.0,400.0,9.0,2961.0
"1165000,00",78200.0,78,597,3.0,0.0,0.0,2961.0
"1165000,00",78200.0,78,597,1.0,400.0,9.0,7037.0
"1165000,00",78200.0,78,597,1.0,118.0,5.0,7037.0
"1165000,00",78200.0,78,597,3.0,0.0,0.0,7037.0
"1165000,00",78200.0,78,597,1.0,118.0,5.0,2961.0
"1165000,00",78200.0,78,597,1.0,118.0,5.0,650.0
"1165000,00",78200.0,78,597,1.0,400.0,9.0,650.0
"377000,00",78910.0,78,465,3.0,0.0,0.0,591.0
"377000,00",78910.0,78,465,1.0,171.0,5.0,591.0
"405700,00",78610.0,78,486,1.0,91.0,5.0,500.0
"405700,00",78610.0,78,486,1.0,91.0,5.0,527.0
"631000,00",78120.0,78,517,1.0,169.0,5.0,500.0
"631000,00",78120.0,78,517,1.0,169.0,5.0,427.0
"455800,00",78640.0,78,683,1.0,108.0,5.0,356.0
"405500,00",78280.0,78,297,1.0,128.0,4.0,256.0
"233775,00",78500.0,78,586,1.0,50.0,2.0,180.0
"268000,00",78980.0,78,107,1.0,144.0,5.0,285.0
"1530950,00",78150.0,78,158,1.0,134.0,4.0,431.0
"1530950,00",78150.0,78,158,3.0,0.0,0.0,431.0
"390000,00",78790.0,78,20,3.0,0.0,0.0,682.0
"390000,00",78790.0,78,20,1.0,120.0,4.0,500.0
"390000,00",78790.0,78,20,3.0,0.0,0.0,500.0
"390000,00",78790.0,78,20,1.0,120.0,4.0,682.0
"305000,00",78310.0,78,383,1.0,100.0,4.0,135.0
"7858548,00",78990.0,78,208,4.0,908.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,314.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,450.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,154.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,145.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,150.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,242.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,879.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,278.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,104.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,1654.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,321.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,168.0,0.0,10518.0
"7858548,00",78990.0,78,208,4.0,15.0,0.0,10518.0
"300000,00",78680.0,78,217,1.0,89.0,4.0,254.0
"228395,00",78700.0,78,172,1.0,34.0,3.0,394.0
"483000,00",78955.0,78,123,1.0,96.0,4.0,353.0
"762730,00",78180.0,78,423,3.0,0.0,0.0,565.0
"762730,00",78180.0,78,423,1.0,156.0,7.0,565.0
"272062,00",78120.0,78,517,3.0,0.0,0.0,13.0
"272062,00",78120.0,78,517,1.0,51.0,3.0,100.0
"660287,00",78120.0,78,517,1.0,108.0,6.0,519.0
"660287,00",78120.0,78,517,3.0,0.0,0.0,519.0
"345000,00",78610.0,78,486,1.0,97.0,4.0,559.0
"130000,00",78800.0,78,311,1.0,54.0,3.0,239.0
"130000,00",78800.0,78,311,3.0,0.0,0.0,239.0
"363733,00",78120.0,78,517,1.0,81.0,4.0,309.0
"499000,00",78280.0,78,297,1.0,93.0,4.0,271.0
"225000,00",78830.0,78,87,1.0,104.0,5.0,469.0
"815000,00",78170.0,78,126,1.0,64.0,3.0,721.0
"815200,00",78140.0,78,640,4.0,14.0,0.0,287.0
"815200,00",78140.0,78,640,1.0,119.0,6.0,287.0
"547000,00",78210.0,78,545,1.0,90.0,5.0,355.0
"335000,00",78520.0,78,335,1.0,128.0,5.0,400.0
"335000,00",78520.0,78,335,3.0,0.0,0.0,400.0
"540000,00",78420.0,78,124,1.0,137.0,4.0,404.0
"469000,00",78790.0,78,20,1.0,170.0,8.0,500.0
"469000,00",78790.0,78,20,1.0,170.0,8.0,1000.0
"526700,00",78510.0,78,624,1.0,148.0,3.0,161.0
"355750,00",78820.0,78,327,1.0,110.0,5.0,723.0
"280000,00",78510.0,78,624,1.0,78.0,3.0,173.0
"430000,00",78830.0,78,120,1.0,84.0,3.0,2125.0
"430000,00",78830.0,78,120,3.0,0.0,0.0,130.0
"430000,00",78830.0,78,120,1.0,84.0,3.0,130.0
"430000,00",78830.0,78,120,3.0,0.0,0.0,2125.0
"245000,00",78930.0,78,70,1.0,85.0,5.0,183.0
"484030,00",78610.0,78,486,1.0,116.0,4.0,550.0
"382000,00",78310.0,78,383,1.0,85.0,4.0,154.0
"500000,00",78490.0,78,623,1.0,132.0,4.0,704.0
"627450,00",78480.0,78,642,1.0,166.0,6.0,558.0
"321000,00",78310.0,78,383,3.0,0.0,0.0,142.0
"321000,00",78310.0,78,383,1.0,104.0,5.0,142.0
"560000,00",78260.0,78,5,1.0,134.0,5.0,329.0
"654233,00",78760.0,78,321,3.0,0.0,0.0,533.0
"654233,00",78760.0,78,321,1.0,101.0,4.0,500.0
"654233,00",78760.0,78,321,1.0,101.0,4.0,533.0
"654233,00",78760.0,78,321,3.0,0.0,0.0,500.0
"802000,00",78800.0,78,311,1.0,144.0,6.0,407.0
"802000,00",78800.0,78,311,3.0,0.0,0.0,407.0
"600050,00",78300.0,78,498,1.0,150.0,6.0,399.0
"2237950,00",78400.0,78,146,1.0,260.0,7.0,955.0
"305000,00",78410.0,78,29,1.0,86.0,4.0,177.0
"305000,00",78410.0,78,29,1.0,86.0,4.0,0.0
"297000,00",78660.0,78,3,1.0,114.0,6.0,338.0
"446500,00",78700.0,78,172,1.0,110.0,5.0,500.0
"446500,00",78700.0,78,172,1.0,110.0,5.0,351.0
"416500,00",78700.0,78,172,1.0,75.0,3.0,462.0
"519500,00",78300.0,78,498,1.0,118.0,4.0,332.0
"184750,00",78711.0,78,362,1.0,60.0,3.0,397.0
"184750,00",78711.0,78,362,3.0,0.0,0.0,397.0
"298000,00",78990.0,78,208,1.0,80.0,3.0,359.0
"370000,00",78390.0,78,73,1.0,87.0,5.0,354.0
"242000,00",78490.0,78,623,4.0,49.0,0.0,150.0
"331000,00",78990.0,78,208,1.0,80.0,4.0,175.0
"395200,00",78955.0,78,123,1.0,110.0,4.0,19.0
"750000,00",78110.0,78,650,1.0,150.0,5.0,315.0
"1685050,00",78000.0,78,646,1.0,147.0,8.0,311.0
"905000,00",78670.0,78,672,1.0,174.0,5.0,400.0
"905000,00",78670.0,78,672,1.0,174.0,5.0,500.0
"711760,00",78950.0,78,263,1.0,180.0,6.0,500.0
"711760,00",78950.0,78,263,1.0,180.0,6.0,2090.0
"711760,00",78950.0,78,263,3.0,0.0,0.0,2090.0
"711760,00",78950.0,78,263,3.0,0.0,0.0,500.0
"343500,00",78700.0,78,172,1.0,54.0,3.0,751.0
"343500,00",78700.0,78,172,3.0,0.0,0.0,103.0
"343500,00",78700.0,78,172,3.0,0.0,0.0,751.0
"343500,00",78700.0,78,172,1.0,54.0,3.0,103.0
"540000,00",78700.0,78,172,3.0,0.0,0.0,513.0
"540000,00",78700.0,78,172,1.0,85.0,5.0,513.0
"315000,00",78955.0,78,123,1.0,75.0,4.0,221.0
"427900,00",78700.0,78,172,1.0,100.0,5.0,210.0
"400000,00",78800.0,78,311,1.0,86.0,3.0,185.0
"400000,00",78800.0,78,311,3.0,0.0,0.0,185.0
"515000,00",78640.0,78,442,1.0,91.0,5.0,759.0
"465000,00",78890.0,78,265,1.0,148.0,9.0,500.0
"480000,00",78380.0,78,92,1.0,60.0,3.0,66.0
"500000,00",78350.0,78,322,4.0,180.0,0.0,162.0
"389600,00",78800.0,78,311,1.0,28.0,2.0,196.0
"310100,00",78730.0,78,537,1.0,89.0,5.0,832.0
"394000,00",78470.0,78,575,1.0,72.0,3.0,540.0
"779440,00",78420.0,78,124,1.0,141.0,6.0,352.0
"338000,00",78730.0,78,537,1.0,140.0,7.0,426.0
"296000,00",78124.0,78,368,1.0,78.0,5.0,931.0
"438000,00",78570.0,78,15,1.0,104.0,4.0,391.0
"550050,00",78480.0,78,642,1.0,140.0,6.0,474.0
"370000,00",78570.0,78,138,1.0,106.0,5.0,141.0
"274000,00",78730.0,78,537,1.0,93.0,5.0,800.0
"210000,00",78130.0,78,440,3.0,0.0,0.0,130.0
"210000,00",78130.0,78,440,1.0,61.0,3.0,130.0
"615000,00",78220.0,78,686,1.0,35.0,3.0,202.0
"605000,00",78630.0,78,466,1.0,96.0,4.0,268.0
"500000,00",78990.0,78,208,1.0,145.0,5.0,656.0
"706400,00",78280.0,78,297,1.0,149.0,5.0,360.0
"392000,00",78510.0,78,624,1.0,83.0,4.0,435.0
"790000,00",78150.0,78,158,1.0,55.0,6.0,279.0
"324000,00",78440.0,78,113,1.0,94.0,4.0,481.0
"397000,00",78390.0,78,73,1.0,99.0,5.0,127.0
"466000,00",78500.0,78,586,3.0,0.0,0.0,205.0
"466000,00",78500.0,78,586,1.0,92.0,4.0,205.0
"826000,00",78180.0,78,423,1.0,143.0,6.0,218.0
"115000,00",78910.0,78,505,3.0,0.0,0.0,136.0
"115000,00",78910.0,78,505,1.0,100.0,4.0,136.0
"300000,00",78730.0,78,522,3.0,0.0,0.0,1000.0
"300000,00",78730.0,78,522,3.0,0.0,0.0,483.0
"300000,00",78730.0,78,522,1.0,188.0,8.0,483.0
"300000,00",78730.0,78,522,1.0,188.0,8.0,1000.0
"410500,00",78570.0,78,15,1.0,93.0,5.0,182.0
"1520000,00",78170.0,78,126,1.0,250.0,7.0,200.0
"1520000,00",78170.0,78,126,1.0,250.0,7.0,857.0
"387500,00",78570.0,78,15,1.0,155.0,6.0,324.0
"379000,00",78200.0,78,361,1.0,117.0,5.0,540.0
"823800,00",78350.0,78,343,1.0,140.0,6.0,408.0
"823800,00",78350.0,78,343,1.0,140.0,6.0,351.0
"695500,00",78360.0,78,418,1.0,85.0,4.0,215.0
"695500,00",78360.0,78,418,3.0,0.0,0.0,215.0
"573200,00",78820.0,78,327,1.0,206.0,6.0,841.0
"405000,00",78470.0,78,575,1.0,118.0,7.0,177.0
"645020,00",78720.0,78,125,1.0,194.0,9.0,518.0
"645020,00",78720.0,78,125,1.0,194.0,9.0,500.0
"342900,00",78126.0,78,33,1.0,150.0,5.0,280.0
"398000,00",78120.0,78,517,1.0,87.0,3.0,493.0
"420000,00",78200.0,78,361,3.0,0.0,0.0,679.0
"420000,00",78200.0,78,361,1.0,130.0,6.0,679.0
"320000,00",78790.0,78,565,1.0,116.0,6.0,500.0
"545434,75",78570.0,78,15,1.0,95.0,4.0,406.0
"1200000,00",78450.0,78,674,2.0,19.0,1.0,500.0
"1200000,00",78450.0,78,674,2.0,19.0,1.0,4562.0
"1200000,00",78450.0,78,674,1.0,65.0,4.0,500.0
"1200000,00",78450.0,78,674,2.0,17.0,1.0,500.0
"1200000,00",78450.0,78,674,4.0,4209.0,0.0,500.0
"1200000,00",78450.0,78,674,4.0,43.0,0.0,4562.0
"1200000,00",78450.0,78,674,2.0,32.0,2.0,4562.0
"1200000,00",78450.0,78,674,2.0,31.0,1.0,500.0
"1200000,00",78450.0,78,674,2.0,35.0,2.0,4562.0
"1200000,00",78450.0,78,674,2.0,17.0,1.0,4562.0
"1200000,00",78450.0,78,674,2.0,35.0,2.0,500.0
"1200000,00",78450.0,78,674,2.0,32.0,2.0,500.0
"1200000,00",78450.0,78,674,2.0,31.0,1.0,4562.0
"1200000,00",78450.0,78,674,4.0,4209.0,0.0,4562.0
"1200000,00",78450.0,78,674,4.0,43.0,0.0,500.0
"1200000,00",78450.0,78,674,1.0,65.0,4.0,4562.0
"378000,00",78680.0,78,217,1.0,81.0,4.0,626.0
"212000,00",78570.0,78,15,4.0,52.0,0.0,150.0
"825000,00",78570.0,78,138,4.0,1096.0,0.0,2754.0
"850000,00",78125.0,78,470,3.0,0.0,0.0,1220.0
"850000,00",78125.0,78,470,1.0,140.0,4.0,1220.0
"475850,00",78450.0,78,674,3.0,0.0,0.0,163.0
"475850,00",78450.0,78,674,1.0,89.0,4.0,163.0
"784280,00",78630.0,78,466,1.0,170.0,5.0,804.0
